object_kind,object_name,sub_name,details
constraint,question_reviews,question_reviews_reviewer_id_fkey,"{""deferred"": false, ""validated"": true, ""deferrable"": false, ""definition"": ""FOREIGN KEY (reviewer_id) REFERENCES lecturer_profiles(user_id) ON DELETE CASCADE"", ""constraint_type"": ""f""}"
constraint,question_reviews,question_reviews_reviewer_question_version_key,"{""deferred"": false, ""validated"": true, ""deferrable"": false, ""definition"": ""UNIQUE (reviewer_id, question_id, source_version)"", ""constraint_type"": ""u""}"
constraint,review_audit_log,review_audit_log_event_type_check,"{""deferred"": false, ""validated"": true, ""deferrable"": false, ""definition"": ""CHECK (event_type = ANY (ARRAY['created'::text, 'edited'::text, 'deleted'::text, 'source_updated'::text, 'reactivated'::text, 'hard_deleted'::text]))"", ""constraint_type"": ""c""}"
constraint,review_audit_log,review_audit_log_pkey,"{""deferred"": false, ""validated"": true, ""deferrable"": false, ""definition"": ""PRIMARY KEY (id)"", ""constraint_type"": ""p""}"
constraint,review_audit_log,review_audit_log_review_type_check,"{""deferred"": false, ""validated"": true, ""deferrable"": false, ""definition"": ""CHECK (review_type = ANY (ARRAY['question'::text, 'answer'::text]))"", ""constraint_type"": ""c""}"
function,enforce_answer_review_cap,,"{""acl"": [""postgres=X/postgres""], ""owner"": ""postgres"", ""config"": [""search_path=\""\""""], ""definition"": ""CREATE OR REPLACE FUNCTION public.enforce_answer_review_cap()\n RETURNS trigger\n LANGUAGE plpgsql\n SECURITY DEFINER\n SET search_path TO ''\nAS $function$\r\nbegin\r\n  new.answer_id := pg_catalog.btrim(new.answer_id);\r\n  new.question_id := pg_catalog.btrim(new.question_id);\r\n  perform pg_catalog.pg_advisory_xact_lock(\r\n    pg_catalog.hashtextextended('answer_review:' || new.answer_id, 0)\r\n  );\r\n\r\n  if (\r\n    select pg_catalog.count(distinct review.reviewer_id)\r\n    from public.answer_reviews as review\r\n    where review.answer_id = new.answer_id\r\n      and review.reviewer_id <> new.reviewer_id\r\n  ) >= 3 then\r\n    raise exception using message = 'REVIEW_CAP_REACHED', errcode = 'P0001';\r\n  end if;\r\n\r\n  return new;\r\nend;\r\n$function$\n"", ""volatility"": ""v"", ""anon_execute"": false, ""security_definer"": true, ""service_role_execute"": false, ""authenticated_execute"": false}"
function,enforce_question_review_cap,,"{""acl"": [""postgres=X/postgres""], ""owner"": ""postgres"", ""config"": [""search_path=\""\""""], ""definition"": ""CREATE OR REPLACE FUNCTION public.enforce_question_review_cap()\n RETURNS trigger\n LANGUAGE plpgsql\n SECURITY DEFINER\n SET search_path TO ''\nAS $function$\r\nbegin\r\n  new.question_id := pg_catalog.btrim(new.question_id);\r\n  perform pg_catalog.pg_advisory_xact_lock(\r\n    pg_catalog.hashtextextended('question_review:' || new.question_id, 0)\r\n  );\r\n\r\n  if (\r\n    select pg_catalog.count(distinct review.reviewer_id)\r\n    from public.question_reviews as review\r\n    where review.question_id = new.question_id\r\n      and review.reviewer_id <> new.reviewer_id\r\n  ) >= 3 then\r\n    raise exception using message = 'REVIEW_CAP_REACHED', errcode = 'P0001';\r\n  end if;\r\n\r\n  return new;\r\nend;\r\n$function$\n"", ""volatility"": ""v"", ""anon_execute"": false, ""security_definer"": true, ""service_role_execute"": false, ""authenticated_execute"": false}"
function,log_review_audit,,"{""acl"": [""=X/postgres"", ""postgres=X/postgres"", ""anon=X/postgres"", ""authenticated=X/postgres"", ""service_role=X/postgres""], ""owner"": ""postgres"", ""config"": [""search_path=\""\""""], ""definition"": ""CREATE OR REPLACE FUNCTION public.log_review_audit()\n RETURNS trigger\n LANGUAGE plpgsql\n SECURITY DEFINER\n SET search_path TO ''\nAS $function$\r\ndeclare\r\n  audit_event text;\r\n  audit_review_type text;\r\n  audit_review_id uuid;\r\n  audit_reviewer_id uuid;\r\n  audit_target_id text;\r\n  audit_question_id text;\r\n  audit_source_version uuid;\r\nbegin\r\n  audit_review_type :=\r\n    case TG_TABLE_NAME\r\n      when 'question_reviews' then 'question'\r\n      when 'answer_reviews' then 'answer'\r\n      else null\r\n    end;\r\n\r\n  if audit_review_type is null then\r\n    raise exception 'UNSUPPORTED_REVIEW_AUDIT_TABLE';\r\n  end if;\r\n\r\n  if TG_OP = 'INSERT' then\r\n    audit_event := 'created';\r\n\r\n    audit_review_id := new.id;\r\n    audit_reviewer_id := new.reviewer_id;\r\n\r\n    audit_target_id :=\r\n      case\r\n        when audit_review_type = 'question'\r\n          then new.question_id\r\n        else (pg_catalog.to_jsonb(NEW) ->> 'answer_id')\r\n      end;\r\n\r\n    audit_question_id := new.question_id;\r\n    audit_source_version := new.source_version;\r\n\r\n    insert into public.review_audit_log (\r\n      review_type,\r\n      review_id,\r\n      reviewer_id,\r\n      target_id,\r\n      question_id,\r\n      source_version,\r\n      event_type,\r\n      before_data,\r\n      after_data\r\n    )\r\n    values (\r\n      audit_review_type,\r\n      audit_review_id,\r\n      audit_reviewer_id,\r\n      audit_target_id,\r\n      audit_question_id,\r\n      audit_source_version,\r\n      audit_event,\r\n      null,\r\n      to_jsonb(new)\r\n    );\r\n\r\n    return new;\r\n  end if;\r\n\r\n\r\n  if TG_OP = 'UPDATE' then\r\n    if old.is_active = true\r\n      and new.is_active = false\r\n      and new.inactive_reason = 'deleted'\r\n    then\r\n      audit_event := 'deleted';\r\n\r\n    elsif old.is_active = true\r\n      and new.is_active = false\r\n      and new.inactive_reason = 'source_updated'\r\n    then\r\n      audit_event := 'source_updated';\r\n\r\n    elsif old.is_active = false\r\n      and new.is_active = true\r\n    then\r\n      audit_event := 'reactivated';\r\n\r\n    else\r\n      audit_event := 'edited';\r\n    end if;\r\n\r\n    audit_review_id := new.id;\r\n    audit_reviewer_id := new.reviewer_id;\r\n\r\n    audit_target_id :=\r\n      case\r\n        when audit_review_type = 'question'\r\n          then new.question_id\r\n        else (pg_catalog.to_jsonb(NEW) ->> 'answer_id')\r\n      end;\r\n\r\n    audit_question_id := new.question_id;\r\n    audit_source_version := new.source_version;\r\n\r\n    insert into public.review_audit_log (\r\n      review_type,\r\n      review_id,\r\n      reviewer_id,\r\n      target_id,\r\n      question_id,\r\n      source_version,\r\n      event_type,\r\n      before_data,\r\n      after_data\r\n    )\r\n    values (\r\n      audit_review_type,\r\n      audit_review_id,\r\n      audit_reviewer_id,\r\n      audit_target_id,\r\n      audit_question_id,\r\n      audit_source_version,\r\n      audit_event,\r\n      to_jsonb(old),\r\n      to_jsonb(new)\r\n    );\r\n\r\n    return new;\r\n  end if;\r\n\r\n\r\n  if TG_OP = 'DELETE' then\r\n    audit_event := 'hard_deleted';\r\n\r\n    audit_review_id := old.id;\r\n    audit_reviewer_id := old.reviewer_id;\r\n\r\n    audit_target_id :=\r\n      case\r\n        when audit_review_type = 'question'\r\n          then old.question_id\r\n        else (pg_catalog.to_jsonb(OLD) ->> 'answer_id')\r\n      end;\r\n\r\n    audit_question_id := old.question_id;\r\n    audit_source_version := old.source_version;\r\n\r\n    insert into public.review_audit_log (\r\n      review_type,\r\n      review_id,\r\n      reviewer_id,\r\n      target_id,\r\n      question_id,\r\n      source_version,\r\n      event_type,\r\n      before_data,\r\n      after_data\r\n    )\r\n    values (\r\n      audit_review_type,\r\n      audit_review_id,\r\n      audit_reviewer_id,\r\n      audit_target_id,\r\n      audit_question_id,\r\n      audit_source_version,\r\n      audit_event,\r\n      to_jsonb(old),\r\n      null\r\n    );\r\n\r\n    return old;\r\n  end if;\r\n\r\n  return null;\r\nend;\r\n$function$\n"", ""volatility"": ""v"", ""anon_execute"": true, ""security_definer"": true, ""service_role_execute"": true, ""authenticated_execute"": true}"
function,normalize_text_id_array,input_values text[],"{""acl"": [""postgres=X/postgres""], ""owner"": ""postgres"", ""config"": [""search_path=\""\""""], ""definition"": ""CREATE OR REPLACE FUNCTION public.normalize_text_id_array(input_values text[])\n RETURNS text[]\n LANGUAGE sql\n IMMUTABLE\n SET search_path TO ''\nAS $function$\r\n  select coalesce(\r\n    array_agg(distinct pg_catalog.btrim(value) order by pg_catalog.btrim(value)),\r\n    '{}'::text[]\r\n  )\r\n  from pg_catalog.unnest(coalesce(input_values, '{}'::text[])) as item(value)\r\n  where pg_catalog.length(pg_catalog.btrim(value)) > 0;\r\n$function$\n"", ""volatility"": ""i"", ""anon_execute"": false, ""security_definer"": false, ""service_role_execute"": false, ""authenticated_execute"": false}"
function,set_updated_at,,"{""acl"": [""=X/postgres"", ""postgres=X/postgres"", ""anon=X/postgres"", ""authenticated=X/postgres"", ""service_role=X/postgres""], ""owner"": ""postgres"", ""config"": [""search_path=\""\""""], ""definition"": ""CREATE OR REPLACE FUNCTION public.set_updated_at()\n RETURNS trigger\n LANGUAGE plpgsql\n SET search_path TO ''\nAS $function$\r\nbegin\r\n  new.updated_at = now();\r\n  return new;\r\nend;\r\n$function$\n"", ""volatility"": ""v"", ""anon_execute"": true, ""security_definer"": false, ""service_role_execute"": true, ""authenticated_execute"": true}"
index,answer_misconception_baselines,answer_misconception_baselines_pkey,"{""definition"": ""CREATE UNIQUE INDEX answer_misconception_baselines_pkey ON public.answer_misconception_baselines USING btree (answer_id)""}"
index,answer_misconception_overrides,answer_misconception_overrides_pkey,"{""definition"": ""CREATE UNIQUE INDEX answer_misconception_overrides_pkey ON public.answer_misconception_overrides USING btree (answer_id)""}"
index,answer_reviews,answer_reviews_active_target_version_idx,"{""definition"": ""CREATE INDEX answer_reviews_active_target_version_idx ON public.answer_reviews USING btree (answer_id, source_version) WHERE (is_active = true)""}"
index,answer_reviews,answer_reviews_answer_id_idx,"{""definition"": ""CREATE INDEX answer_reviews_answer_id_idx ON public.answer_reviews USING btree (answer_id)""}"
index,answer_reviews,answer_reviews_pkey,"{""definition"": ""CREATE UNIQUE INDEX answer_reviews_pkey ON public.answer_reviews USING btree (id)""}"
index,answer_reviews,answer_reviews_question_id_idx,"{""definition"": ""CREATE INDEX answer_reviews_question_id_idx ON public.answer_reviews USING btree (question_id)""}"
index,answer_reviews,answer_reviews_reviewer_answer_version_key,"{""definition"": ""CREATE UNIQUE INDEX answer_reviews_reviewer_answer_version_key ON public.answer_reviews USING btree (reviewer_id, answer_id, source_version)""}"
index,answer_reviews,answer_reviews_reviewer_id_idx,"{""definition"": ""CREATE INDEX answer_reviews_reviewer_id_idx ON public.answer_reviews USING btree (reviewer_id)""}"
index,master_misconception_catalog,master_misconception_catalog_pkey,"{""definition"": ""CREATE UNIQUE INDEX master_misconception_catalog_pkey ON public.master_misconception_catalog USING btree (misconception_id)""}"
index,question_misconception_baselines,question_misconception_baselines_pkey,"{""definition"": ""CREATE UNIQUE INDEX question_misconception_baselines_pkey ON public.question_misconception_baselines USING btree (question_id)""}"
index,question_misconception_overrides,question_misconception_overrides_pkey,"{""definition"": ""CREATE UNIQUE INDEX question_misconception_overrides_pkey ON public.question_misconception_overrides USING btree (question_id)""}"
index,question_reviews,question_reviews_active_target_version_idx,"{""definition"": ""CREATE INDEX question_reviews_active_target_version_idx ON public.question_reviews USING btree (question_id, source_version) WHERE (is_active = true)""}"
index,question_reviews,question_reviews_pkey,"{""definition"": ""CREATE UNIQUE INDEX question_reviews_pkey ON public.question_reviews USING btree (id)""}"
index,question_reviews,question_reviews_question_id_idx,"{""definition"": ""CREATE INDEX question_reviews_question_id_idx ON public.question_reviews USING btree (question_id)""}"
index,question_reviews,question_reviews_reviewer_id_idx,"{""definition"": ""CREATE INDEX question_reviews_reviewer_id_idx ON public.question_reviews USING btree (reviewer_id)""}"
index,question_reviews,question_reviews_reviewer_question_version_key,"{""definition"": ""CREATE UNIQUE INDEX question_reviews_reviewer_question_version_key ON public.question_reviews USING btree (reviewer_id, question_id, source_version)""}"
index,review_audit_log,review_audit_log_pkey,"{""definition"": ""CREATE UNIQUE INDEX review_audit_log_pkey ON public.review_audit_log USING btree (id)""}"
index,review_audit_log,review_audit_log_review_idx,"{""definition"": ""CREATE INDEX review_audit_log_review_idx ON public.review_audit_log USING btree (review_id, occurred_at)""}"
index,review_audit_log,review_audit_log_reviewer_idx,"{""definition"": ""CREATE INDEX review_audit_log_reviewer_idx ON public.review_audit_log USING btree (reviewer_id, occurred_at DESC)""}"
index,review_audit_log,review_audit_log_target_idx,"{""definition"": ""CREATE INDEX review_audit_log_target_idx ON public.review_audit_log USING btree (review_type, target_id, occurred_at DESC)""}"
policy,answer_reviews,Admins can read all answer reviews,"{""roles"": [""authenticated""], ""using"": ""( SELECT current_user_is_admin() AS current_user_is_admin)"", ""command"": ""SELECT"", ""permissive"": ""PERMISSIVE"", ""with_check"": null}"
policy,answer_reviews,Lecturers can create their own answer reviews,"{""roles"": [""authenticated""], ""using"": null, ""command"": ""INSERT"", ""permissive"": ""PERMISSIVE"", ""with_check"": ""((( SELECT auth.uid() AS uid) = reviewer_id) AND (EXISTS ( SELECT 1\n   FROM lecturer_profiles profile\n  WHERE ((profile.user_id = ( SELECT auth.uid() AS uid)) AND (profile.active = true)))))""}"
policy,answer_reviews,Lecturers can read their own answer reviews,"{""roles"": [""authenticated""], ""using"": ""((( SELECT auth.uid() AS uid) = reviewer_id) AND (EXISTS ( SELECT 1\n   FROM lecturer_profiles profile\n  WHERE ((profile.user_id = ( SELECT auth.uid() AS uid)) AND (profile.active = true)))))"", ""command"": ""SELECT"", ""permissive"": ""PERMISSIVE"", ""with_check"": null}"
policy,answer_reviews,Lecturers can update their own answer reviews,"{""roles"": [""authenticated""], ""using"": ""((( SELECT auth.uid() AS uid) = reviewer_id) AND (EXISTS ( SELECT 1\n   FROM lecturer_profiles profile\n  WHERE ((profile.user_id = ( SELECT auth.uid() AS uid)) AND (profile.active = true)))))"", ""command"": ""UPDATE"", ""permissive"": ""PERMISSIVE"", ""with_check"": ""((( SELECT auth.uid() AS uid) = reviewer_id) AND (EXISTS ( SELECT 1\n   FROM lecturer_profiles profile\n  WHERE ((profile.user_id = ( SELECT auth.uid() AS uid)) AND (profile.active = true)))))""}"
policy,question_reviews,Admins can read all question reviews,"{""roles"": [""authenticated""], ""using"": ""( SELECT current_user_is_admin() AS current_user_is_admin)"", ""command"": ""SELECT"", ""permissive"": ""PERMISSIVE"", ""with_check"": null}"
policy,question_reviews,Lecturers can create their own question reviews,"{""roles"": [""authenticated""], ""using"": null, ""command"": ""INSERT"", ""permissive"": ""PERMISSIVE"", ""with_check"": ""((( SELECT auth.uid() AS uid) = reviewer_id) AND (EXISTS ( SELECT 1\n   FROM lecturer_profiles profile\n  WHERE ((profile.user_id = ( SELECT auth.uid() AS uid)) AND (profile.active = true)))))""}"
policy,question_reviews,Lecturers can read their own question reviews,"{""roles"": [""authenticated""], ""using"": ""((( SELECT auth.uid() AS uid) = reviewer_id) AND (EXISTS ( SELECT 1\n   FROM lecturer_profiles profile\n  WHERE ((profile.user_id = ( SELECT auth.uid() AS uid)) AND (profile.active = true)))))"", ""command"": ""SELECT"", ""permissive"": ""PERMISSIVE"", ""with_check"": null}"
policy,question_reviews,Lecturers can update their own question reviews,"{""roles"": [""authenticated""], ""using"": ""((( SELECT auth.uid() AS uid) = reviewer_id) AND (EXISTS ( SELECT 1\n   FROM lecturer_profiles profile\n  WHERE ((profile.user_id = ( SELECT auth.uid() AS uid)) AND (profile.active = true)))))"", ""command"": ""UPDATE"", ""permissive"": ""PERMISSIVE"", ""with_check"": ""((( SELECT auth.uid() AS uid) = reviewer_id) AND (EXISTS ( SELECT 1\n   FROM lecturer_profiles profile\n  WHERE ((profile.user_id = ( SELECT auth.uid() AS uid)) AND (profile.active = true)))))""}"
policy,review_audit_log,Lecturers can read their own review audit,"{""roles"": [""authenticated""], ""using"": ""((reviewer_id = ( SELECT auth.uid() AS uid)) OR ( SELECT current_user_is_admin() AS current_user_is_admin))"", ""command"": ""SELECT"", ""permissive"": ""PERMISSIVE"", ""with_check"": null}"
table,answer_misconception_baselines,null,"{""owner"": ""postgres"", ""relkind"": ""r"", ""rls_forced"": false, ""rls_enabled"": true}"
table,answer_misconception_overrides,null,"{""owner"": ""postgres"", ""relkind"": ""r"", ""rls_forced"": false, ""rls_enabled"": true}"
table,answer_reviews,null,"{""owner"": ""postgres"", ""relkind"": ""r"", ""rls_forced"": false, ""rls_enabled"": true}"
table,master_misconception_catalog,null,"{""owner"": ""postgres"", ""relkind"": ""r"", ""rls_forced"": false, ""rls_enabled"": true}"
table,question_misconception_baselines,null,"{""owner"": ""postgres"", ""relkind"": ""r"", ""rls_forced"": false, ""rls_enabled"": true}"
table,question_misconception_overrides,null,"{""owner"": ""postgres"", ""relkind"": ""r"", ""rls_forced"": false, ""rls_enabled"": true}"
table,question_reviews,null,"{""owner"": ""postgres"", ""relkind"": ""r"", ""rls_forced"": false, ""rls_enabled"": true}"
table,review_audit_log,null,"{""owner"": ""postgres"", ""relkind"": ""r"", ""rls_forced"": false, ""rls_enabled"": true}"
table_grant,answer_misconception_baselines,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""DELETE""}"
table_grant,answer_misconception_baselines,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""INSERT""}"
table_grant,answer_misconception_baselines,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""MAINTAIN""}"
table_grant,answer_misconception_baselines,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""REFERENCES""}"
table_grant,answer_misconception_baselines,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""SELECT""}"
table_grant,answer_misconception_baselines,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""TRIGGER""}"
table_grant,answer_misconception_baselines,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""TRUNCATE""}"
table_grant,answer_misconception_baselines,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""UPDATE""}"
table_grant,answer_misconception_overrides,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""DELETE""}"
table_grant,answer_misconception_overrides,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""INSERT""}"
table_grant,answer_misconception_overrides,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""MAINTAIN""}"
table_grant,answer_misconception_overrides,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""REFERENCES""}"
table_grant,answer_misconception_overrides,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""SELECT""}"
table_grant,answer_misconception_overrides,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""TRIGGER""}"
table_grant,answer_misconception_overrides,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""TRUNCATE""}"
table_grant,answer_misconception_overrides,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""UPDATE""}"
table_grant,answer_reviews,authenticated,"{""is_grantable"": ""NO"", ""privilege_type"": ""MAINTAIN""}"
table_grant,answer_reviews,authenticated,"{""is_grantable"": ""NO"", ""privilege_type"": ""REFERENCES""}"
table_grant,answer_reviews,authenticated,"{""is_grantable"": ""NO"", ""privilege_type"": ""SELECT""}"
table_grant,answer_reviews,authenticated,"{""is_grantable"": ""NO"", ""privilege_type"": ""TRIGGER""}"
table_grant,answer_reviews,authenticated,"{""is_grantable"": ""NO"", ""privilege_type"": ""TRUNCATE""}"
table_grant,answer_reviews,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""DELETE""}"
table_grant,answer_reviews,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""INSERT""}"
table_grant,answer_reviews,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""MAINTAIN""}"
table_grant,answer_reviews,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""REFERENCES""}"
table_grant,answer_reviews,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""SELECT""}"
table_grant,answer_reviews,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""TRIGGER""}"
table_grant,answer_reviews,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""TRUNCATE""}"
table_grant,answer_reviews,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""UPDATE""}"
table_grant,answer_reviews,service_role,"{""is_grantable"": ""NO"", ""privilege_type"": ""DELETE""}"
table_grant,answer_reviews,service_role,"{""is_grantable"": ""NO"", ""privilege_type"": ""INSERT""}"
table_grant,answer_reviews,service_role,"{""is_grantable"": ""NO"", ""privilege_type"": ""MAINTAIN""}"
table_grant,answer_reviews,service_role,"{""is_grantable"": ""NO"", ""privilege_type"": ""REFERENCES""}"
table_grant,answer_reviews,service_role,"{""is_grantable"": ""NO"", ""privilege_type"": ""SELECT""}"
table_grant,answer_reviews,service_role,"{""is_grantable"": ""NO"", ""privilege_type"": ""TRIGGER""}"
table_grant,answer_reviews,service_role,"{""is_grantable"": ""NO"", ""privilege_type"": ""TRUNCATE""}"
table_grant,answer_reviews,service_role,"{""is_grantable"": ""NO"", ""privilege_type"": ""UPDATE""}"
table_grant,master_misconception_catalog,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""DELETE""}"
table_grant,master_misconception_catalog,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""INSERT""}"
table_grant,master_misconception_catalog,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""MAINTAIN""}"
table_grant,master_misconception_catalog,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""REFERENCES""}"
table_grant,master_misconception_catalog,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""SELECT""}"
table_grant,master_misconception_catalog,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""TRIGGER""}"
table_grant,master_misconception_catalog,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""TRUNCATE""}"
table_grant,master_misconception_catalog,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""UPDATE""}"
table_grant,question_misconception_baselines,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""DELETE""}"
table_grant,question_misconception_baselines,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""INSERT""}"
table_grant,question_misconception_baselines,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""MAINTAIN""}"
table_grant,question_misconception_baselines,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""REFERENCES""}"
table_grant,question_misconception_baselines,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""SELECT""}"
table_grant,question_misconception_baselines,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""TRIGGER""}"
table_grant,question_misconception_baselines,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""TRUNCATE""}"
table_grant,question_misconception_baselines,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""UPDATE""}"
table_grant,question_misconception_overrides,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""DELETE""}"
table_grant,question_misconception_overrides,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""INSERT""}"
table_grant,question_misconception_overrides,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""MAINTAIN""}"
table_grant,question_misconception_overrides,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""REFERENCES""}"
table_grant,question_misconception_overrides,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""SELECT""}"
table_grant,question_misconception_overrides,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""TRIGGER""}"
table_grant,question_misconception_overrides,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""TRUNCATE""}"
table_grant,question_misconception_overrides,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""UPDATE""}"
table_grant,question_reviews,authenticated,"{""is_grantable"": ""NO"", ""privilege_type"": ""MAINTAIN""}"
table_grant,question_reviews,authenticated,"{""is_grantable"": ""NO"", ""privilege_type"": ""REFERENCES""}"
table_grant,question_reviews,authenticated,"{""is_grantable"": ""NO"", ""privilege_type"": ""SELECT""}"
table_grant,question_reviews,authenticated,"{""is_grantable"": ""NO"", ""privilege_type"": ""TRIGGER""}"
table_grant,question_reviews,authenticated,"{""is_grantable"": ""NO"", ""privilege_type"": ""TRUNCATE""}"
table_grant,question_reviews,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""DELETE""}"
table_grant,question_reviews,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""INSERT""}"
table_grant,question_reviews,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""MAINTAIN""}"
table_grant,question_reviews,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""REFERENCES""}"
table_grant,question_reviews,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""SELECT""}"
table_grant,question_reviews,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""TRIGGER""}"
table_grant,question_reviews,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""TRUNCATE""}"
table_grant,question_reviews,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""UPDATE""}"
table_grant,question_reviews,service_role,"{""is_grantable"": ""NO"", ""privilege_type"": ""DELETE""}"
table_grant,question_reviews,service_role,"{""is_grantable"": ""NO"", ""privilege_type"": ""INSERT""}"
table_grant,question_reviews,service_role,"{""is_grantable"": ""NO"", ""privilege_type"": ""MAINTAIN""}"
table_grant,question_reviews,service_role,"{""is_grantable"": ""NO"", ""privilege_type"": ""REFERENCES""}"
table_grant,question_reviews,service_role,"{""is_grantable"": ""NO"", ""privilege_type"": ""SELECT""}"
table_grant,question_reviews,service_role,"{""is_grantable"": ""NO"", ""privilege_type"": ""TRIGGER""}"
table_grant,question_reviews,service_role,"{""is_grantable"": ""NO"", ""privilege_type"": ""TRUNCATE""}"
table_grant,question_reviews,service_role,"{""is_grantable"": ""NO"", ""privilege_type"": ""UPDATE""}"
table_grant,review_audit_log,authenticated,"{""is_grantable"": ""NO"", ""privilege_type"": ""SELECT""}"
table_grant,review_audit_log,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""DELETE""}"
table_grant,review_audit_log,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""INSERT""}"
table_grant,review_audit_log,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""MAINTAIN""}"
table_grant,review_audit_log,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""REFERENCES""}"
table_grant,review_audit_log,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""SELECT""}"
table_grant,review_audit_log,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""TRIGGER""}"
table_grant,review_audit_log,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""TRUNCATE""}"
table_grant,review_audit_log,postgres,"{""is_grantable"": ""YES"", ""privilege_type"": ""UPDATE""}"
table_grant,review_audit_log,service_role,"{""is_grantable"": ""NO"", ""privilege_type"": ""DELETE""}"
table_grant,review_audit_log,service_role,"{""is_grantable"": ""NO"", ""privilege_type"": ""INSERT""}"
table_grant,review_audit_log,service_role,"{""is_grantable"": ""NO"", ""privilege_type"": ""MAINTAIN""}"
table_grant,review_audit_log,service_role,"{""is_grantable"": ""NO"", ""privilege_type"": ""REFERENCES""}"
table_grant,review_audit_log,service_role,"{""is_grantable"": ""NO"", ""privilege_type"": ""SELECT""}"
table_grant,review_audit_log,service_role,"{""is_grantable"": ""NO"", ""privilege_type"": ""TRIGGER""}"
table_grant,review_audit_log,service_role,"{""is_grantable"": ""NO"", ""privilege_type"": ""TRUNCATE""}"
table_grant,review_audit_log,service_role,"{""is_grantable"": ""NO"", ""privilege_type"": ""UPDATE""}"
